,timestamp,dia,nivel,datetime_x,hour,temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,Overcast,Partially cloudy,Rain,"Rain, Overcast","Rain, Partially cloudy",datetime_y
608,1731587400000,2024-11-14 06:30:00,0.74,2024-11-14 06:30:00,2024-11-14 06:00:00,24.0,24.0,23.0,94.15,0.0,0,27.7,1.8,200.1,1009.0,50.0,10.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 06:00:00
609,1731588300000,2024-11-14 06:45:00,0.74,2024-11-14 06:45:00,2024-11-14 06:00:00,24.0,24.0,23.0,94.15,0.0,0,27.7,1.8,200.1,1009.0,50.0,10.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 06:00:00
610,1731589200000,2024-11-14 07:00:00,0.74,2024-11-14 07:00:00,2024-11-14 07:00:00,24.1,24.1,23.8,98.01,0.5,100,31.0,0.9,70.0,1010.4,93.7,3.4,10.0,0.0,0,10,0,0,0,1,0,2024-11-14 07:00:00
611,1731590100000,2024-11-14 07:15:00,0.74,2024-11-14 07:15:00,2024-11-14 07:00:00,24.1,24.1,23.8,98.01,0.5,100,31.0,0.9,70.0,1010.4,93.7,3.4,10.0,0.0,0,10,0,0,0,1,0,2024-11-14 07:00:00
612,1731591000000,2024-11-14 07:30:00,0.74,2024-11-14 07:30:00,2024-11-14 07:00:00,24.1,24.1,23.8,98.01,0.5,100,31.0,0.9,70.0,1010.4,93.7,3.4,10.0,0.0,0,10,0,0,0,1,0,2024-11-14 07:00:00
613,1731591900000,2024-11-14 07:45:00,0.74,2024-11-14 07:45:00,2024-11-14 07:00:00,24.1,24.1,23.8,98.01,0.5,100,31.0,0.9,70.0,1010.4,93.7,3.4,10.0,0.0,0,10,0,0,0,1,0,2024-11-14 07:00:00
614,1731592800000,2024-11-14 08:00:00,0.74,2024-11-14 08:00:00,2024-11-14 08:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,3.6,208.1,1010.0,89.0,1.0,93.6,0.3,1,10,0,1,0,0,0,2024-11-14 08:00:00
615,1731593700000,2024-11-14 08:15:00,0.74,2024-11-14 08:15:00,2024-11-14 08:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,3.6,208.1,1010.0,89.0,1.0,93.6,0.3,1,10,0,1,0,0,0,2024-11-14 08:00:00
616,1731594600000,2024-11-14 08:30:00,0.74,2024-11-14 08:30:00,2024-11-14 08:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,3.6,208.1,1010.0,89.0,1.0,93.6,0.3,1,10,0,1,0,0,0,2024-11-14 08:00:00
617,1731595500000,2024-11-14 08:45:00,0.74,2024-11-14 08:45:00,2024-11-14 08:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,3.6,208.1,1010.0,89.0,1.0,93.6,0.3,1,10,0,1,0,0,0,2024-11-14 08:00:00
618,1731596400000,2024-11-14 09:00:00,0.75,2024-11-14 09:00:00,2024-11-14 09:00:00,24.0,24.0,23.0,94.15,0.0,0,34.2,7.6,180.0,1011.0,89.0,1.0,280.4,1.0,3,10,0,1,0,0,0,2024-11-14 09:00:00
619,1731597300000,2024-11-14 09:15:00,0.74,2024-11-14 09:15:00,2024-11-14 09:00:00,24.0,24.0,23.0,94.15,0.0,0,34.2,7.6,180.0,1011.0,89.0,1.0,280.4,1.0,3,10,0,1,0,0,0,2024-11-14 09:00:00
620,1731598200000,2024-11-14 09:30:00,0.74,2024-11-14 09:30:00,2024-11-14 09:00:00,24.0,24.0,23.0,94.15,0.0,0,34.2,7.6,180.0,1011.0,89.0,1.0,280.4,1.0,3,10,0,1,0,0,0,2024-11-14 09:00:00
621,1731599100000,2024-11-14 09:45:00,0.74,2024-11-14 09:45:00,2024-11-14 09:00:00,24.0,24.0,23.0,94.15,0.0,0,34.2,7.6,180.0,1011.0,89.0,1.0,280.4,1.0,3,10,0,1,0,0,0,2024-11-14 09:00:00
622,1731600000000,2024-11-14 10:00:00,0.74,2024-11-14 10:00:00,2024-11-14 10:00:00,23.8,23.8,23.1,96.06,0.0,0,34.9,5.8,190.0,1011.8,93.7,2.9,275.4,1.0,3,10,1,0,0,0,0,2024-11-14 10:00:00
623,1731600900000,2024-11-14 10:15:00,0.74,2024-11-14 10:15:00,2024-11-14 10:00:00,23.8,23.8,23.1,96.06,0.0,0,34.9,5.8,190.0,1011.8,93.7,2.9,275.4,1.0,3,10,1,0,0,0,0,2024-11-14 10:00:00
624,1731601800000,2024-11-14 10:30:00,0.74,2024-11-14 10:30:00,2024-11-14 10:00:00,23.8,23.8,23.1,96.06,0.0,0,34.9,5.8,190.0,1011.8,93.7,2.9,275.4,1.0,3,10,1,0,0,0,0,2024-11-14 10:00:00
625,1731602700000,2024-11-14 10:45:00,0.74,2024-11-14 10:45:00,2024-11-14 10:00:00,23.8,23.8,23.1,96.06,0.0,0,34.9,5.8,190.0,1011.8,93.7,2.9,275.4,1.0,3,10,1,0,0,0,0,2024-11-14 10:00:00
626,1731603600000,2024-11-14 11:00:00,0.74,2024-11-14 11:00:00,2024-11-14 11:00:00,23.0,23.0,22.0,94.11,0.0,0,33.5,13.0,190.0,1011.0,89.0,1.0,264.7,1.0,3,10,0,1,0,0,0,2024-11-14 11:00:00
627,1731604500000,2024-11-14 11:15:00,0.74,2024-11-14 11:15:00,2024-11-14 11:00:00,23.0,23.0,22.0,94.11,0.0,0,33.5,13.0,190.0,1011.0,89.0,1.0,264.7,1.0,3,10,0,1,0,0,0,2024-11-14 11:00:00
628,1731605400000,2024-11-14 11:30:00,0.75,2024-11-14 11:30:00,2024-11-14 11:00:00,23.0,23.0,22.0,94.11,0.0,0,33.5,13.0,190.0,1011.0,89.0,1.0,264.7,1.0,3,10,0,1,0,0,0,2024-11-14 11:00:00
629,1731606300000,2024-11-14 11:45:00,0.74,2024-11-14 11:45:00,2024-11-14 11:00:00,23.0,23.0,22.0,94.11,0.0,0,33.5,13.0,190.0,1011.0,89.0,1.0,264.7,1.0,3,10,0,1,0,0,0,2024-11-14 11:00:00
630,1731607200000,2024-11-14 12:00:00,0.75,2024-11-14 12:00:00,2024-11-14 12:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,16.6,180.0,1011.0,89.0,2.0,316.6,1.1,3,10,0,1,0,0,0,2024-11-14 12:00:00
631,1731608100000,2024-11-14 12:15:00,0.75,2024-11-14 12:15:00,2024-11-14 12:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,16.6,180.0,1011.0,89.0,2.0,316.6,1.1,3,10,0,1,0,0,0,2024-11-14 12:00:00
632,1731609000000,2024-11-14 12:30:00,0.75,2024-11-14 12:30:00,2024-11-14 12:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,16.6,180.0,1011.0,89.0,2.0,316.6,1.1,3,10,0,1,0,0,0,2024-11-14 12:00:00
633,1731609900000,2024-11-14 12:45:00,0.75,2024-11-14 12:45:00,2024-11-14 12:00:00,24.0,24.0,23.0,94.15,0.0,0,33.5,16.6,180.0,1011.0,89.0,2.0,316.6,1.1,3,10,0,1,0,0,0,2024-11-14 12:00:00
634,1731610800000,2024-11-14 13:00:00,0.76,2024-11-14 13:00:00,2024-11-14 13:00:00,23.3,23.3,22.2,93.85,13.0,100,31.7,8.5,150.0,1010.8,93.7,5.0,237.0,0.9,2,10,0,0,0,1,0,2024-11-14 13:00:00
635,1731611700000,2024-11-14 13:15:00,0.77,2024-11-14 13:15:00,2024-11-14 13:00:00,23.3,23.3,22.2,93.85,13.0,100,31.7,8.5,150.0,1010.8,93.7,5.0,237.0,0.9,2,10,0,0,0,1,0,2024-11-14 13:00:00
636,1731612600000,2024-11-14 13:30:00,0.77,2024-11-14 13:30:00,2024-11-14 13:00:00,23.3,23.3,22.2,93.85,13.0,100,31.7,8.5,150.0,1010.8,93.7,5.0,237.0,0.9,2,10,0,0,0,1,0,2024-11-14 13:00:00
637,1731613500000,2024-11-14 13:45:00,0.77,2024-11-14 13:45:00,2024-11-14 13:00:00,23.3,23.3,22.2,93.85,13.0,100,31.7,8.5,150.0,1010.8,93.7,5.0,237.0,0.9,2,10,0,0,0,1,0,2024-11-14 13:00:00
638,1731614400000,2024-11-14 14:00:00,0.77,2024-11-14 14:00:00,2024-11-14 14:00:00,23.0,23.0,22.0,94.11,0.0,0,35.6,7.6,140.0,1010.0,89.0,1.0,411.1,1.5,4,10,0,1,0,0,0,2024-11-14 14:00:00
639,1731615300000,2024-11-14 14:15:00,0.77,2024-11-14 14:15:00,2024-11-14 14:00:00,23.0,23.0,22.0,94.11,0.0,0,35.6,7.6,140.0,1010.0,89.0,1.0,411.1,1.5,4,10,0,1,0,0,0,2024-11-14 14:00:00
640,1731616200000,2024-11-14 14:30:00,0.77,2024-11-14 14:30:00,2024-11-14 14:00:00,23.0,23.0,22.0,94.11,0.0,0,35.6,7.6,140.0,1010.0,89.0,1.0,411.1,1.5,4,10,0,1,0,0,0,2024-11-14 14:00:00
641,1731617100000,2024-11-14 14:45:00,0.77,2024-11-14 14:45:00,2024-11-14 14:00:00,23.0,23.0,22.0,94.11,0.0,0,35.6,7.6,140.0,1010.0,89.0,1.0,411.1,1.5,4,10,0,1,0,0,0,2024-11-14 14:00:00
642,1731618000000,2024-11-14 15:00:00,0.78,2024-11-14 15:00:00,2024-11-14 15:00:00,22.0,22.0,22.0,100.0,0.0,0,36.7,7.6,210.0,1009.0,89.0,1.0,352.1,1.3,4,10,0,1,0,0,0,2024-11-14 15:00:00
643,1731618900000,2024-11-14 15:15:00,0.78,2024-11-14 15:15:00,2024-11-14 15:00:00,22.0,22.0,22.0,100.0,0.0,0,36.7,7.6,210.0,1009.0,89.0,1.0,352.1,1.3,4,10,0,1,0,0,0,2024-11-14 15:00:00
644,1731619800000,2024-11-14 15:30:00,0.79,2024-11-14 15:30:00,2024-11-14 15:00:00,22.0,22.0,22.0,100.0,0.0,0,36.7,7.6,210.0,1009.0,89.0,1.0,352.1,1.3,4,10,0,1,0,0,0,2024-11-14 15:00:00
645,1731620700000,2024-11-14 15:45:00,0.79,2024-11-14 15:45:00,2024-11-14 15:00:00,22.0,22.0,22.0,100.0,0.0,0,36.7,7.6,210.0,1009.0,89.0,1.0,352.1,1.3,4,10,0,1,0,0,0,2024-11-14 15:00:00
646,1731621600000,2024-11-14 16:00:00,0.79,2024-11-14 16:00:00,2024-11-14 16:00:00,22.5,22.5,21.6,94.91,0.0,0,36.7,7.2,162.0,1008.5,93.7,3.5,212.2,0.8,2,10,1,0,0,0,0,2024-11-14 16:00:00
647,1731622500000,2024-11-14 16:15:00,0.8,2024-11-14 16:15:00,2024-11-14 16:00:00,22.5,22.5,21.6,94.91,0.0,0,36.7,7.2,162.0,1008.5,93.7,3.5,212.2,0.8,2,10,1,0,0,0,0,2024-11-14 16:00:00
648,1731623400000,2024-11-14 16:30:00,0.8,2024-11-14 16:30:00,2024-11-14 16:00:00,22.5,22.5,21.6,94.91,0.0,0,36.7,7.2,162.0,1008.5,93.7,3.5,212.2,0.8,2,10,1,0,0,0,0,2024-11-14 16:00:00
649,1731624300000,2024-11-14 16:45:00,0.81,2024-11-14 16:45:00,2024-11-14 16:00:00,22.5,22.5,21.6,94.91,0.0,0,36.7,7.2,162.0,1008.5,93.7,3.5,212.2,0.8,2,10,1,0,0,0,0,2024-11-14 16:00:00
650,1731625200000,2024-11-14 17:00:00,0.81,2024-11-14 17:00:00,2024-11-14 17:00:00,20.3,20.3,18.5,89.41,0.0,0,31.0,6.1,198.9,1010.0,100.0,0.0,87.8,0.3,1,10,1,0,0,0,0,2024-11-14 17:00:00
651,1731626100000,2024-11-14 17:15:00,0.82,2024-11-14 17:15:00,2024-11-14 17:00:00,20.3,20.3,18.5,89.41,0.0,0,31.0,6.1,198.9,1010.0,100.0,0.0,87.8,0.3,1,10,1,0,0,0,0,2024-11-14 17:00:00
652,1731627000000,2024-11-14 17:30:00,0.82,2024-11-14 17:30:00,2024-11-14 17:00:00,20.3,20.3,18.5,89.41,0.0,0,31.0,6.1,198.9,1010.0,100.0,0.0,87.8,0.3,1,10,1,0,0,0,0,2024-11-14 17:00:00
653,1731627900000,2024-11-14 17:45:00,0.82,2024-11-14 17:45:00,2024-11-14 17:00:00,20.3,20.3,18.5,89.41,0.0,0,31.0,6.1,198.9,1010.0,100.0,0.0,87.8,0.3,1,10,1,0,0,0,0,2024-11-14 17:00:00
654,1731628800000,2024-11-14 18:00:00,0.82,2024-11-14 18:00:00,2024-11-14 18:00:00,22.0,22.0,21.0,94.06,0.0,0,28.4,9.4,50.0,1009.0,89.0,2.0,24.9,0.1,0,10,0,1,0,0,0,2024-11-14 18:00:00
655,1731629700000,2024-11-14 18:15:00,0.81,2024-11-14 18:15:00,2024-11-14 18:00:00,22.0,22.0,21.0,94.06,0.0,0,28.4,9.4,50.0,1009.0,89.0,2.0,24.9,0.1,0,10,0,1,0,0,0,2024-11-14 18:00:00
656,1731630600000,2024-11-14 18:30:00,0.81,2024-11-14 18:30:00,2024-11-14 18:00:00,22.0,22.0,21.0,94.06,0.0,0,28.4,9.4,50.0,1009.0,89.0,2.0,24.9,0.1,0,10,0,1,0,0,0,2024-11-14 18:00:00
657,1731631500000,2024-11-14 18:45:00,0.81,2024-11-14 18:45:00,2024-11-14 18:00:00,22.0,22.0,21.0,94.06,0.0,0,28.4,9.4,50.0,1009.0,89.0,2.0,24.9,0.1,0,10,0,1,0,0,0,2024-11-14 18:00:00
658,1731632400000,2024-11-14 19:00:00,0.8,2024-11-14 19:00:00,2024-11-14 19:00:00,22.0,22.0,21.3,95.73,25.0,100,27.4,1.9,70.0,1010.5,93.7,2.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-14 19:00:00
659,1731633300000,2024-11-14 19:15:00,0.8,2024-11-14 19:15:00,2024-11-14 19:00:00,22.0,22.0,21.3,95.73,25.0,100,27.4,1.9,70.0,1010.5,93.7,2.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-14 19:00:00
660,1731634200000,2024-11-14 19:30:00,0.8,2024-11-14 19:30:00,2024-11-14 19:00:00,22.0,22.0,21.3,95.73,25.0,100,27.4,1.9,70.0,1010.5,93.7,2.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-14 19:00:00
661,1731635100000,2024-11-14 19:45:00,0.8,2024-11-14 19:45:00,2024-11-14 19:00:00,22.0,22.0,21.3,95.73,25.0,100,27.4,1.9,70.0,1010.5,93.7,2.5,0.0,0.0,0,10,0,0,0,1,0,2024-11-14 19:00:00
662,1731636000000,2024-11-14 20:00:00,0.79,2024-11-14 20:00:00,2024-11-14 20:00:00,22.0,22.0,22.0,100.0,0.0,0,27.7,5.4,60.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 20:00:00
663,1731636900000,2024-11-14 20:15:00,0.79,2024-11-14 20:15:00,2024-11-14 20:00:00,22.0,22.0,22.0,100.0,0.0,0,27.7,5.4,60.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 20:00:00
664,1731637800000,2024-11-14 20:30:00,0.79,2024-11-14 20:30:00,2024-11-14 20:00:00,22.0,22.0,22.0,100.0,0.0,0,27.7,5.4,60.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 20:00:00
665,1731638700000,2024-11-14 20:45:00,0.79,2024-11-14 20:45:00,2024-11-14 20:00:00,22.0,22.0,22.0,100.0,0.0,0,27.7,5.4,60.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 20:00:00
666,1731639600000,2024-11-14 21:00:00,0.78,2024-11-14 21:00:00,2024-11-14 21:00:00,22.0,22.0,22.0,100.0,0.0,0,25.6,9.4,30.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 21:00:00
667,1731640500000,2024-11-14 21:15:00,0.77,2024-11-14 21:15:00,2024-11-14 21:00:00,22.0,22.0,22.0,100.0,0.0,0,25.6,9.4,30.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 21:00:00
668,1731641400000,2024-11-14 21:30:00,0.77,2024-11-14 21:30:00,2024-11-14 21:00:00,22.0,22.0,22.0,100.0,0.0,0,25.6,9.4,30.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 21:00:00
669,1731642300000,2024-11-14 21:45:00,0.78,2024-11-14 21:45:00,2024-11-14 21:00:00,22.0,22.0,22.0,100.0,0.0,0,25.6,9.4,30.0,1011.0,89.0,3.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-14 21:00:00
670,1731643200000,2024-11-14 22:00:00,0.77,2024-11-14 22:00:00,2024-11-14 22:00:00,22.1,22.1,22.0,99.13,0.0,0,25.2,2.8,100.0,1012.2,93.7,6.9,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 22:00:00
671,1731644100000,2024-11-14 22:15:00,0.77,2024-11-14 22:15:00,2024-11-14 22:00:00,22.1,22.1,22.0,99.13,0.0,0,25.2,2.8,100.0,1012.2,93.7,6.9,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 22:00:00
672,1731645000000,2024-11-14 22:30:00,0.77,2024-11-14 22:30:00,2024-11-14 22:00:00,22.1,22.1,22.0,99.13,0.0,0,25.2,2.8,100.0,1012.2,93.7,6.9,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 22:00:00
673,1731645900000,2024-11-14 22:45:00,0.76,2024-11-14 22:45:00,2024-11-14 22:00:00,22.1,22.1,22.0,99.13,0.0,0,25.2,2.8,100.0,1012.2,93.7,6.9,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 22:00:00
674,1731646800000,2024-11-14 23:00:00,0.76,2024-11-14 23:00:00,2024-11-14 23:00:00,19.1,19.1,18.8,98.14,0.0,0,25.6,6.1,198.0,1014.0,99.2,1.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 23:00:00
675,1731647700000,2024-11-14 23:15:00,0.76,2024-11-14 23:15:00,2024-11-14 23:00:00,19.1,19.1,18.8,98.14,0.0,0,25.6,6.1,198.0,1014.0,99.2,1.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 23:00:00
676,1731648600000,2024-11-14 23:30:00,0.75,2024-11-14 23:30:00,2024-11-14 23:00:00,19.1,19.1,18.8,98.14,0.0,0,25.6,6.1,198.0,1014.0,99.2,1.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 23:00:00
677,1731649500000,2024-11-14 23:45:00,0.75,2024-11-14 23:45:00,2024-11-14 23:00:00,19.1,19.1,18.8,98.14,0.0,0,25.6,6.1,198.0,1014.0,99.2,1.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-14 23:00:00
678,1731650400000,2024-11-15 00:00:00,0.76,2024-11-15 00:00:00,2024-11-15 00:00:00,18.9,18.9,18.7,98.76,0.0,0,24.8,6.5,202.0,1013.0,99.0,0.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 00:00:00
679,1731651300000,2024-11-15 00:15:00,0.75,2024-11-15 00:15:00,2024-11-15 00:00:00,18.9,18.9,18.7,98.76,0.0,0,24.8,6.5,202.0,1013.0,99.0,0.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 00:00:00
680,1731652200000,2024-11-15 00:30:00,0.75,2024-11-15 00:30:00,2024-11-15 00:00:00,18.9,18.9,18.7,98.76,0.0,0,24.8,6.5,202.0,1013.0,99.0,0.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 00:00:00
681,1731653100000,2024-11-15 00:45:00,0.75,2024-11-15 00:45:00,2024-11-15 00:00:00,18.9,18.9,18.7,98.76,0.0,0,24.8,6.5,202.0,1013.0,99.0,0.8,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 00:00:00
682,1731654000000,2024-11-15 01:00:00,0.75,2024-11-15 01:00:00,2024-11-15 01:00:00,20.0,20.0,19.8,98.77,0.0,0,25.9,7.2,201.3,1012.0,99.6,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 01:00:00
683,1731654900000,2024-11-15 01:15:00,0.75,2024-11-15 01:15:00,2024-11-15 01:00:00,20.0,20.0,19.8,98.77,0.0,0,25.9,7.2,201.3,1012.0,99.6,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 01:00:00
684,1731655800000,2024-11-15 01:30:00,0.75,2024-11-15 01:30:00,2024-11-15 01:00:00,20.0,20.0,19.8,98.77,0.0,0,25.9,7.2,201.3,1012.0,99.6,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 01:00:00
685,1731656700000,2024-11-15 01:45:00,0.75,2024-11-15 01:45:00,2024-11-15 01:00:00,20.0,20.0,19.8,98.77,0.0,0,25.9,7.2,201.3,1012.0,99.6,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 01:00:00
686,1731657600000,2024-11-15 02:00:00,0.75,2024-11-15 02:00:00,2024-11-15 02:00:00,19.9,19.9,19.7,98.77,0.0,0,27.4,7.2,203.8,1012.0,100.0,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 02:00:00
687,1731658500000,2024-11-15 02:15:00,0.75,2024-11-15 02:15:00,2024-11-15 02:00:00,19.9,19.9,19.7,98.77,0.0,0,27.4,7.2,203.8,1012.0,100.0,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 02:00:00
688,1731659400000,2024-11-15 02:30:00,0.75,2024-11-15 02:30:00,2024-11-15 02:00:00,19.9,19.9,19.7,98.77,0.0,0,27.4,7.2,203.8,1012.0,100.0,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 02:00:00
689,1731660300000,2024-11-15 02:45:00,0.75,2024-11-15 02:45:00,2024-11-15 02:00:00,19.9,19.9,19.7,98.77,0.0,0,27.4,7.2,203.8,1012.0,100.0,0.1,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 02:00:00
690,1731661200000,2024-11-15 03:00:00,0.75,2024-11-15 03:00:00,2024-11-15 03:00:00,20.0,20.0,19.8,98.77,0.0,0,27.4,7.2,207.1,1011.0,99.8,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 03:00:00
691,1731662100000,2024-11-15 03:15:00,0.75,2024-11-15 03:15:00,2024-11-15 03:00:00,20.0,20.0,19.8,98.77,0.0,0,27.4,7.2,207.1,1011.0,99.8,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 03:00:00
692,1731663000000,2024-11-15 03:30:00,0.75,2024-11-15 03:30:00,2024-11-15 03:00:00,20.0,20.0,19.8,98.77,0.0,0,27.4,7.2,207.1,1011.0,99.8,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 03:00:00
693,1731663900000,2024-11-15 03:45:00,0.75,2024-11-15 03:45:00,2024-11-15 03:00:00,20.0,20.0,19.8,98.77,0.0,0,27.4,7.2,207.1,1011.0,99.8,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 03:00:00
694,1731664800000,2024-11-15 04:00:00,0.75,2024-11-15 04:00:00,2024-11-15 04:00:00,20.0,20.0,19.8,98.77,0.0,0,27.0,7.2,206.9,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 04:00:00
695,1731665700000,2024-11-15 04:15:00,0.75,2024-11-15 04:15:00,2024-11-15 04:00:00,20.0,20.0,19.8,98.77,0.0,0,27.0,7.2,206.9,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 04:00:00
696,1731666600000,2024-11-15 04:30:00,0.75,2024-11-15 04:30:00,2024-11-15 04:00:00,20.0,20.0,19.8,98.77,0.0,0,27.0,7.2,206.9,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 04:00:00
697,1731667500000,2024-11-15 04:45:00,0.75,2024-11-15 04:45:00,2024-11-15 04:00:00,20.0,20.0,19.8,98.77,0.0,0,27.0,7.2,206.9,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 04:00:00
698,1731668400000,2024-11-15 05:00:00,0.75,2024-11-15 05:00:00,2024-11-15 05:00:00,19.3,19.3,19.0,98.15,0.0,0,28.4,7.6,206.7,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 05:00:00
699,1731669300000,2024-11-15 05:15:00,0.75,2024-11-15 05:15:00,2024-11-15 05:00:00,19.3,19.3,19.0,98.15,0.0,0,28.4,7.6,206.7,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 05:00:00
700,1731670200000,2024-11-15 05:30:00,0.74,2024-11-15 05:30:00,2024-11-15 05:00:00,19.3,19.3,19.0,98.15,0.0,0,28.4,7.6,206.7,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 05:00:00
701,1731671100000,2024-11-15 05:45:00,0.74,2024-11-15 05:45:00,2024-11-15 05:00:00,19.3,19.3,19.0,98.15,0.0,0,28.4,7.6,206.7,1011.0,100.0,0.0,0.0,0.0,0,10,1,0,0,0,0,2024-11-15 05:00:00
702,1731672000000,2024-11-15 06:00:00,0.74,2024-11-15 06:00:00,2024-11-15 06:00:00,22.0,22.0,21.0,94.06,0.0,0,28.8,7.6,30.0,1010.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-15 06:00:00
703,1731672900000,2024-11-15 06:15:00,0.74,2024-11-15 06:15:00,2024-11-15 06:00:00,22.0,22.0,21.0,94.06,0.0,0,28.8,7.6,30.0,1010.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-15 06:00:00
704,1731673800000,2024-11-15 06:30:00,0.74,2024-11-15 06:30:00,2024-11-15 06:00:00,22.0,22.0,21.0,94.06,0.0,0,28.8,7.6,30.0,1010.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-15 06:00:00
705,1731674700000,2024-11-15 06:45:00,0.74,2024-11-15 06:45:00,2024-11-15 06:00:00,22.0,22.0,21.0,94.06,0.0,0,28.8,7.6,30.0,1010.0,89.0,8.0,0.0,0.0,0,10,0,1,0,0,0,2024-11-15 06:00:00
706,1731675600000,2024-11-15 07:00:00,0.74,2024-11-15 07:00:00,2024-11-15 07:00:00,22.0,22.0,21.0,94.34,11.0,100,28.8,1.9,70.0,1010.6,89.0,14.2,8.8,0.0,0,10,0,0,0,0,1,2024-11-15 07:00:00
707,1731676500000,2024-11-15 07:15:00,0.74,2024-11-15 07:15:00,2024-11-15 07:00:00,22.0,22.0,21.0,94.34,11.0,100,28.8,1.9,70.0,1010.6,89.0,14.2,8.8,0.0,0,10,0,0,0,0,1,2024-11-15 07:00:00
708,1731677400000,2024-11-15 07:30:00,0.74,2024-11-15 07:30:00,2024-11-15 07:00:00,22.0,22.0,21.0,94.34,11.0,100,28.8,1.9,70.0,1010.6,89.0,14.2,8.8,0.0,0,10,0,0,0,0,1,2024-11-15 07:00:00
709,1731678300000,2024-11-15 07:45:00,0.74,2024-11-15 07:45:00,2024-11-15 07:00:00,22.0,22.0,21.0,94.34,11.0,100,28.8,1.9,70.0,1010.6,89.0,14.2,8.8,0.0,0,10,0,0,0,0,1,2024-11-15 07:00:00
710,1731679200000,2024-11-15 08:00:00,0.73,2024-11-15 08:00:00,2024-11-15 08:00:00,23.0,23.0,22.0,94.11,0.0,0,28.4,5.4,40.0,1011.0,50.0,10.0,69.4,0.2,1,10,0,1,0,0,0,2024-11-15 08:00:00
711,1731680100000,2024-11-15 08:15:00,0.73,2024-11-15 08:15:00,2024-11-15 08:00:00,23.0,23.0,22.0,94.11,0.0,0,28.4,5.4,40.0,1011.0,50.0,10.0,69.4,0.2,1,10,0,1,0,0,0,2024-11-15 08:00:00
